name,freq,rank
org.apache.hadoop.hive.metastore.api.ClearFileMetadataResult_java,4,1238
org.apache.hadoop.hive.metastore.api.MetadataPpdResult_java,4,1238
org.apache.hadoop.hive.metastore.hbase.MockUtils_java,4,1238
org.apache.hadoop.hive.common.type.UnsignedInt128_java,4,1238
org.apache.hadoop.hive.metastore.api.CurrentNotificationEventId_java,4,1238
org.apache.hadoop.hive.ql.io.HiveKey_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.udf.VectorUDFArgDesc_java,4,1238
org.apache.hadoop.hive.ql.plan.SparkEdgeProperty_java,4,1238
org.apache.hadoop.hive.ql.exec.spark.MapInput_java,4,1238
org.apache.hive.service.cli.thrift.TByteValue_java,4,1238
org.apache.hadoop.hive.common.metrics.metrics2.CodahaleMetrics_java,4,1238
org.apache.hadoop.hive.ql.optimizer.physical.index.IndexWhereProcessor_java,4,1238
org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveTableScan_java,4,1238
org.apache.hive.service.cli.thrift.TGetTableTypesReq_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.expressions.FuncRand_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.GenericUDAFMkCollectionEvaluator_java,4,1238
org.apache.hive.service.cli.thrift.TGetInfoReq_java,4,1238
org.apache.hadoop.hive.ql.index.IndexSearchCondition_java,4,1238
org.apache.hadoop.hive.serde2.MetadataTypedColumnsetSerDe_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.LongColumnVector_java,4,1238
org.apache.hadoop.hive.ql.optimizer.calcite.rules.HiveJoinProjectTransposeRule_java,4,1238
org.apache.hive.jdbc.HiveCallableStatement_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.expressions.StringGroupColConcatCharScalar_java,4,1238
org.apache.hadoop.hive.llap.daemon.rpc.LlapDaemonProtocolProtos_java,4,1238
org.apache.hive.hcatalog.data.schema.HCatSchema_java,4,1238
org.apache.hive.service.cli.thrift.TI16Column_java,4,1238
org.apache.hadoop.hive.ql.parse.PrintOpTreeProcessor_java,4,1238
org.apache.hadoop.hive.ql.plan.UnionWork_java,4,1238
org.apache.hadoop.hive.ql.exec.persistence.TestPTFRowContainer_java,4,1238
org.apache.hive.service.cli.thrift.TGetFunctionsResp_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.UnionColumnVector_java,4,1238
org.apache.hive.service.cli.thrift.TGetDelegationTokenReq_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.VectorMapJoinFastValueStore_java,4,1238
org.apache.hadoop.hive.ql.parse.authorization.TestHiveAuthorizationTaskFactory_java,4,1238
org.apache.hadoop.hive.ql.optimizer.PartitionColumnsSeparator_java,4,1238
org.apache.hadoop.hive.serde2.lazy.objectinspector.LazyMapObjectInspector_java,4,1238
org.apache.hive.hcatalog.mapreduce.HCatInputFormat_java,4,1238
org.apache.hadoop.hive.ql.exec.tez.MergeFileTezProcessor_java,4,1238
org.apache.hive.beeline.TableOutputFormat_java,4,1238
org.apache.hadoop.hive.ql.optimizer.calcite.rules.HiveFilterSetOpTransposeRule_java,4,1238
org.apache.hive.hcatalog.templeton.CompleteDelegator_java,4,1238
org.apache.hadoop.hive.metastore.api.NotificationEvent_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.expressions.TestDecimalUtil_java,4,1238
org.apache.hadoop.hive.serde2.typeinfo.CharTypeInfo_java,4,1238
org.apache.hive.service.cli.thrift.TCloseOperationReq_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.VectorMapJoinFastStringHashMultiSet_java,4,1238
org.apache.hadoop.hive.ql.parse.TestSQL11ReservedKeyWordsNegative_java,4,1238
org.apache.hadoop.hive.ql.optimizer.physical.SerializeFilter_java,4,1238
org.apache.hadoop.hive.ql.io.HiveIgnoreKeyTextOutputFormat_java,4,1238
org.apache.hadoop.hive.serde2.columnar.TestLazyBinaryColumnarSerDe_java,4,1238
org.apache.hadoop.hive.ql.exec.persistence.MapJoinEagerRowContainer_java,4,1238
org.apache.hadoop.hive.serde2.typeinfo.MapTypeInfo_java,4,1238
org.apache.hadoop.hive.serde2.objectinspector.SettableUnionObjectInspector_java,4,1238
org.apache.hadoop.hive.ql.exec.WindowFunctionInfo_java,4,1238
org.apache.hive.service.cli.thrift.TByteColumn_java,4,1238
org.apache.hadoop.hive.serde2.fast.DeserializeRead_java,4,1238
org.apache.hadoop.hive.serde2.lazy.LazyObject_java,4,1238
org.apache.hadoop.hive.serde2.objectinspector.primitive.WritableHiveVarcharObjectInspector_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.GenericUDFCase_java,4,1238
org.apache.hadoop.hive.ql.exec.PTFTopNHash_java,4,1238
org.apache.hive.service.cli.thrift.TGetOperationStatusReq_java,4,1238
org.apache.hadoop.hive.metastore.api.GrantRevokeRoleResponse_java,4,1238
org.apache.hadoop.hive.ql.index.HiveIndexResult_java,4,1238
org.apache.hive.hcatalog.pig.TestHCatLoaderStorer_java,4,1238
org.apache.hadoop.hive.ql.plan.LoadMultiFilesDesc_java,4,1238
org.apache.hive.service.cli.thrift.TBoolColumn_java,4,1238
org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd.SQLStdHiveAuthorizerFactory_java,4,1238
org.apache.hive.service.cli.thrift.TCancelDelegationTokenResp_java,4,1238
org.apache.hadoop.hive.ql.optimizer.FixedBucketPruningOptimizer_java,4,1238
org.apache.hive.service.cli.thrift.TCloseOperationResp_java,4,1238
org.apache.hadoop.hive.serde2.columnar.ColumnarStruct_java,4,1238
org.apache.hadoop.hive.ql.io.TestHiveBinarySearchRecordReader_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.GenericUDFAddMonths_java,4,1238
org.apache.hadoop.hive.ql.processors.CommandUtil_java,4,1238
org.apache.hive.service.cli.thrift.TCancelOperationReq_java,4,1238
org.apache.hadoop.hive.serde2.lazy.objectinspector.LazyObjectInspectorFactory_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.UDFCurrentDB_java,4,1238
org.apache.hadoop.hive.ql.util.DateTimeMath_java,4,1238
org.apache.hive.service.cli.thrift.TGetSchemasReq_java,4,1238
org.apache.hadoop.hive.serde2.lazybinary.MyTestClassBigger_java,4,1238
org.apache.hadoop.hive.ql.exec.spark.SparkPlan_java,4,1238
org.apache.hadoop.hive.ql.io.AcidInputFormat_java,4,1238
org.apache.hadoop.hive.ql.optimizer.calcite.stats.HiveRelMdPredicates_java,4,1238
org.apache.hive.jdbc.miniHS2.AbstractHiveService_java,4,1238
org.apache.hadoop.hive.ql.plan.ptf.PTFExpressionDef_java,4,1238
org.apache.hadoop.hive.ql.security.TestMultiAuthorizationPreEventListener_java,4,1238
org.apache.hadoop.hive.ql.parse.spark.GenSparkWork_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.CommonFastHashTable_java,4,1238
org.apache.hadoop.hive.llap.IncrementalObjectSizeEstimator_java,4,1238
org.apache.hadoop.hive.metastore.api.ResourceUri_java,4,1238
org.apache.hive.benchmark.vectorization.AbstractExpression_java,4,1238
org.apache.hive.ptest.execution.conf.TestConfiguration_java,4,1238
org.apache.hadoop.hive.serde2.typeinfo.ListTypeInfo_java,4,1238
org.apache.hadoop.hive.ql.optimizer.SimpleFetchAggregation_java,4,1238
org.apache.hadoop.hive.ql.security.authorization.plugin.sqlstd.SQLStdHiveAccessControllerForTest_java,4,1238
org.apache.hive.service.cli.thrift.TOperationHandle_java,4,1238
org.apache.hive.service.cli.thrift.TDoubleColumn_java,4,1238
org.apache.hadoop.hive.serde2.avro.SchemaToTypeInfo_java,4,1238
org.apache.hadoop.hive.ql.exec.tez.TezContext_java,4,1238
org.apache.hive.hcatalog.streaming.TransactionBatch_java,4,1238
org.apache.hadoop.hive.thrift.TestHadoopAuthBridge23_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFPosMod_java,4,1238
org.apache.hadoop.hive.ql.index.IndexMetadataChangeTask_java,4,1238
org.apache.hive.service.cli.thrift.TCloseSessionReq_java,4,1238
org.apache.hive.service.cli.thrift.TI32Value_java,4,1238
org.apache.hadoop.hive.ql.plan.ExprNodeColumnDesc_java,4,1238
org.apache.hadoop.hive.llap.daemon.impl.LlapProtocolServerImpl_java,4,1238
org.apache.hadoop.hive.llap.protocol.LlapTaskUmbilicalProtocol_java,4,1238
org.apache.hadoop.hive.ql.io.CombineHiveRecordReader_java,4,1238
org.apache.hive.service.cli.thrift.TTableSchema_java,4,1238
org.apache.hadoop.hive.metastore.api.ShowLocksResponseElement_java,4,1238
org.apache.hive.minikdc.TestHs2HooksWithMiniKdc_java,4,1238
org.apache.hadoop.hive.ql.exec.tez.tools.KeyValueInputMerger_java,4,1238
org.apache.hadoop.hive.serde2.lazy.LazySerDeParameters_java,4,1238
org.apache.hadoop.hive.ql.plan.LoadDesc_java,4,1238
org.apache.hadoop.hive.serde2.TestTCTLSeparatedProtocol_java,4,1238
org.apache.hadoop.hive.ql.exec.PTFUtils_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.DoubleColumnVector_java,4,1238
org.apache.hive.service.cli.thrift.TGetInfoResp_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.VectorMapJoinFastStringHashMap_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.reducesink.VectorReduceSinkMultiKeyOperator_java,4,1238
org.apache.hadoop.hive.common.TestValidReadTxnList_java,4,1238
org.apache.hadoop.hive.ql.QueryProperties_java,4,1238
org.apache.hadoop.hive.contrib.fileformat.base64.Base64TextInputFormat_java,4,1238
org.apache.hive.hcatalog.cli.HCatCli_java,4,1238
org.apache.hadoop.hive.serde2.lazy.LazyDouble_java,4,1238
org.apache.hive.service.cli.thrift.TRow_java,4,1238
org.apache.hadoop.hive.serde2.lazybinary.LazyBinaryFactory_java,4,1238
org.apache.hadoop.hive.accumulo.AccumuloQTestUtil_java,4,1238
org.apache.hive.service.cli.operation.TestOperationLoggingAPIWithMr_java,4,1238
org.apache.hadoop.hive.ql.io.orc.TestNewInputOutputFormat_java,4,1238
org.apache.hadoop.hive.serde2.io.TestDateWritable_java,4,1238
org.apache.hadoop.hive.ql.util.JavaDataModel_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.GenericUDFOPMultiply_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.reducesink.VectorReduceSinkLongOperator_java,4,1238
org.apache.hive.service.cli.thrift.TRowSet_java,4,1238
org.apache.hive.service.cli.thrift.TGetColumnsReq_java,4,1238
org.apache.hadoop.hive.ql.exec.persistence.PTFRowContainer_java,4,1238
org.apache.hive.ptest.execution.HostExecutor_java,4,1238
org.apache.hadoop.hive.serde2.objectinspector.StandardUnionObjectInspector_java,4,1238
org.apache.hadoop.fs.DefaultFileAccess_java,4,1238
org.apache.hadoop.hive.common.ServerUtils_java,4,1238
org.apache.hadoop.hive.ql.optimizer.SizeBasedBigTableSelectorForAutoSMJ_java,4,1238
org.apache.hadoop.hive.service.JobTrackerState_java,4,1238
org.apache.hadoop.hive.ql.security.TestStorageBasedMetastoreAuthorizationProviderWithACL_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.GenericUDFRound_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.GenericUDFLag_java,4,1238
org.apache.hive.service.cli.thrift.TGetTablesResp_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.expressions.CastDecimalToDouble_java,4,1238
org.apache.hadoop.hive.ql.exec.vector.mapjoin.fast.VectorMapJoinFastKeyStore_java,4,1238
org.apache.hadoop.hive.metastore.api.NotificationEventRequest_java,4,1238
org.apache.hive.service.cli.thrift.TArrayTypeEntry_java,4,1238
org.apache.hadoop.hive.ql.exec.spark.status.impl.LocalSparkJobStatus_java,4,1238
org.apache.hive.hcatalog.api.HCatClient_java,4,1238
org.apache.hadoop.hive.ql.udf.generic.GenericUDAFStreamingEvaluator_java,4,1238
org.apache.hive.jdbc.miniHS2.TestHs2Metrics_java,3,1628
org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveMultiJoin_java,3,1628
org.apache.hadoop.hive.ql.io.orc.TestOrcStruct_java,3,1628
org.apache.hadoop.hive.serde2.typeinfo.UnionTypeInfo_java,3,1628
org.apache.hadoop.hive.ql.io.parquet.timestamp.NanoTime_java,3,1628
org.apache.hadoop.hive.ql.optimizer.BucketJoinProcCtx_java,3,1628
org.apache.hadoop.hive.common.ValidReadTxnList_java,3,1628
org.apache.hadoop.hive.ql.udf.generic.GenericUDAFLeadLag_java,3,1628
org.apache.hadoop.hive.ql.io.parquet.serde.primitive.ParquetStringInspector_java,3,1628
org.apache.hive.service.cli.thrift.TProtocolVersion_java,3,1628
org.apache.hadoop.hive.llap.cache.LlapDataBuffer_java,3,1628
org.apache.hadoop.hive.ql.exec.vector.expressions.FilterStringColLikeStringScalar_java,3,1628
org.apache.hive.jdbc.TestSchedulerQueue_java,3,1628
org.apache.hadoop.hive.ql.io.orc.TestOrcSerDeStats_java,3,1628
org.apache.hadoop.hive.ql.hooks.PostExecutePrinter_java,3,1628
org.apache.hadoop.hive.serde2.objectinspector.primitive.JavaTimestampObjectInspector_java,3,1628
org.apache.hadoop.hive.ql.exec.vector.expressions.CuckooSetBytes_java,3,1628
org.apache.hadoop.hive.hbase.HBaseRowSerializer_java,3,1628
org.apache.hive.jdbc.TestMultiSessionsHS2WithLocalClusterSpark_java,3,1628
org.apache.hadoop.hive.ql.plan.ColStatistics_java,3,1628
org.apache.hadoop.hive.ql.exec.vector.MapColumnVector_java,3,1628
org.apache.hadoop.hive.common.metrics.LegacyMetrics_java,3,1628
org.apache.hadoop.hive.ql.io.orc.VectorizedOrcAcidRowReader_java,3,1628
org.apache.hadoop.hive.metastore.hbase.TestSharedStorageDescriptor_java,3,1628
org.apache.hadoop.hive.ql.TestErrorMsg_java,3,1628
org.apache.hadoop.hive.accumulo.Utils_java,3,1628
org.apache.hive.hcatalog.templeton.tool.TestTrivialExecService_java,3,1628
org.apache.hadoop.hive.ql.udf.generic.GenericUDFTestGetJavaString_java,3,1628
org.apache.hadoop.hive.ql.hooks.EnforceReadOnlyTables_java,3,1628
org.apache.hadoop.hive.ql.exec.vector.mapjoin.VectorMapJoinInnerGenerateResultOperator_java,3,1628
org.apache.hadoop.hive.ql.optimizer.ppr.ExprProcCtx_java,3,1628
org.apache.hadoop.hive.ql.plan.CommonMergeJoinDesc_java,3,1628
org.apache.hive.hcatalog.mapreduce.TestHCatOutputFormat_java,3,1628
org.apache.hive.hcatalog.streaming.StreamingConnection_java,3,1628
org.apache.hive.beeline.Rows_java,3,1628
org.apache.hive.hcatalog.api.MetadataSerializer_java,3,1628
org.apache.hadoop.hive.ql.udf.generic.GenericUDFArrayContains_java,3,1628
org.apache.hadoop.hive.ql.lockmgr.zookeeper.ZooKeeperHiveLock_java,3,1628
org.apache.hadoop.hive.serde2.CustomNonSettableStructObjectInspector1_java,3,1628
org.apache.hadoop.hive.ql.history.HiveHistoryUtil_java,3,1628
org.apache.hadoop.hive.ql.plan.ShowGrantDesc_java,3,1628
org.apache.hadoop.hive.ql.optimizer.calcite.cost.HiveCostModel_java,3,1628
org.apache.hadoop.hive.common.type.TestHiveBaseChar_java,3,1628
org.apache.hadoop.hive.contrib.util.typedbytes.TypedBytesRecordInput_java,3,1628
org.apache.hive.service.cli.operation.ClassicTableTypeMapping_java,3,1628
org.apache.hadoop.hive.llap.io.api.LlapIo_java,3,1628
org.apache.hive.common.util.HiveTestUtils_java,3,1628
org.apache.hadoop.hive.ql.io.RCFileRecordReader_java,3,1628
org.apache.hive.hcatalog.streaming.InvalidTable_java,3,1628
org.apache.hadoop.hive.ql.udf.UDFSecond_java,3,1628
org.apache.hadoop.hive.ql.udf.UDAFTestMax_java,3,1628
org.apache.hadoop.hive.ql.plan.CreateTableLikeDesc_java,3,1628
org.apache.hadoop.hive.ql.io.orc.encoded.CacheChunk_java,3,1628
org.apache.hive.hplsql.TestHplsqlLocal_java,3,1628
org.apache.hive.hcatalog.mapreduce.HCatOutputFormat_java,3,1628
org.apache.hadoop.hive.metastore.txn.ValidCompactorTxnList_java,3,1628
org.apache.hadoop.hive.common.metrics.MetricsTestUtils_java,3,1628
org.apache.hadoop.hive.ql.io.parquet.serde.primitive.TestParquetByteInspector_java,3,1628
org.apache.hadoop.hive.accumulo.predicate.PrimitiveComparisonFilter_java,3,1628
org.apache.hadoop.hive.ql.metadata.TestHiveRemote_java,3,1628
org.apache.hadoop.hive.llap.security.LlapSecurityHelper_java,3,1628
org.apache.hive.hcatalog.templeton.tool.ZooKeeperCleanup_java,3,1628
org.apache.hadoop.hive.ql.plan.ptf.WindowFrameDef_java,3,1628
org.apache.hadoop.hive.ql.exec.vector.expressions.StringLTrim_java,3,1628
org.apache.hadoop.hive.serde2.OpenCSVSerde_java,3,1628
org.apache.hadoop.hive.llap.daemon.impl.comparator.TestFirstInFirstOutComparator_java,3,1628
org.apache.hadoop.hive.ql.exec.UDF_java,3,1628
org.apache.hadoop.hive.contrib.serde2.TestRegexSerDe_java,3,1628
org.apache.hive.hcatalog.mapreduce.TestPassProperties_java,3,1628
org.apache.hadoop.hive.llap.registry.ServiceInstanceSet_java,3,1628
org.apache.hive.service.auth.PlainSaslHelper_java,3,1628
org.apache.hadoop.hive.ql.exec.vector.expressions.CastDateToString_java,3,1628
org.apache.hadoop.hive.ql.exec.mr.ExecMapperContext_java,3,1628
org.apache.hive.beeline.DeprecatedSeparatedValuesOutputFormat_java,3,1628
org.apache.hadoop.hive.ql.exec.vector.mapjoin.VectorMapJoinLeftSemiGenerateResultOperator_java,3,1628
org.apache.hadoop.hive.ql.hooks.VerifyPartitionIsNotSubdirectoryOfTableHook_java,3,1628
org.apache.hadoop.hive.ql.exec.TemporaryHashSinkOperator_java,3,1628
org.apache.hadoop.hive.ql.udf.generic.TestGenericUDFNextDay_java,3,1628
org.apache.hive.jdbc.HiveStatementTest_java,3,1628
org.apache.hadoop.hive.ql.udf.generic.GenericUDAFnGrams_java,3,1628
org.apache.hadoop.hive.ql.parse.TableAccessAnalyzer_java,3,1628
org.apache.hive.service.server.ThreadFactoryWithGarbageCleanup_java,3,1628
org.apache.hadoop.hive.ql.TestDDLWithRemoteMetastoreSecondNamenode_java,3,1628
org.apache.hive.jdbc.TestJdbcWithLocalClusterSpark_java,3,1628
org.apache.hadoop.hive.ql.udf.UDFOPLongDivide_java,3,1628
org.apache.hive.service.cli.Column_java,3,1628
org.apache.hive.jdbc.HiveDataSource_java,3,1628
org.apache.hadoop.hive.serde2.objectinspector.StandardListObjectInspector_java,3,1628
org.apache.hadoop.hive.ql.CompilationOpContext_java,3,1628
org.apache.hadoop.hive.ql.exec.vector.expressions.IfExprStringScalarCharScalar_java,3,1628
org.apache.hive.hcatalog.mapreduce.HCatSplit_java,3,1628
org.apache.hadoop.hive.ql.io.LlapAwareSplit_java,3,1628
org.apache.hadoop.hive.ql.exec.PTFRollingPartition_java,3,1628
org.apache.hadoop.hive.ql.hooks.VerifyOutputTableLocationSchemeIsFileHook_java,3,1628
org.apache.hadoop.hive.metastore.events.AddPartitionEvent_java,3,1628
org.apache.hadoop.hive.ql.plan.CreateDatabaseDesc_java,3,1628
org.apache.hive.common.util.HiveVersionInfo_java,3,1628
org.apache.hadoop.hive.ql.exec.persistence.MapJoinObjectSerDeContext_java,3,1628
org.apache.hadoop.hive.ql.optimizer.listbucketingpruner.LBPartitionProcFactory_java,3,1628
org.apache.hadoop.hive.ql.udf.generic.GenericUDTFInline_java,3,1628
org.apache.hive.hcatalog.pig.HCatStorer_java,3,1628
org.apache.hadoop.hive.ql.udf.generic.GenericUDFHash_java,3,1628
org.apache.hadoop.hive.serde2.columnar.ColumnarStructBase_java,3,1628
org.apache.hadoop.hive.ql.exec.vector.expressions.StringGroupColConcatVarCharScalar_java,3,1628
org.apache.hive.service.cli.operation.HiveTableTypeMapping_java,3,1628
org.apache.hadoop.hive.ql.exec.tez.SampleTezSessionState_java,3,1628
org.apache.hive.hcatalog.api.MetadataJSONSerializer_java,3,1628
org.apache.hadoop.hive.ql.util.ZooKeeperHiveHelper_java,3,1628
org.apache.hadoop.hive.ql.udf.generic.NumericHistogram_java,3,1628
org.apache.hadoop.hive.ql.exec.vector.ListColumnVector_java,3,1628
org.apache.hive.service.server.ThreadWithGarbageCleanup_java,3,1628
org.apache.hadoop.hive.ql.exec.tez.tools.KeyValuesInputMerger_java,3,1628
org.apache.hadoop.hive.ql.io.RCFileOutputFormat_java,3,1628
org.apache.hive.ptest.api.client.PTestClient_java,3,1628
org.apache.hadoop.hive.ql.udf.generic.GenericUDFReflect_java,3,1628
org.apache.hadoop.hive.ql.optimizer.ppr.OpWalkerCtx_java,3,1628
org.apache.hadoop.hive.ql.parse.authorization.AuthorizationTestUtil_java,3,1628
org.apache.hadoop.hive.ql.security.DummyAuthenticator_java,3,1628
org.apache.hadoop.hive.serde2.objectinspector.TestReflectionObjectInspectors_java,3,1628
org.apache.hadoop.hive.ql.udf.UDFRegExpExtract_java,3,1628
org.apache.hadoop.hive.ql.security.ProxyUserAuthenticator_java,3,1628
org.apache.hadoop.hive.serde2.io.HiveVarcharWritable_java,3,1628
org.apache.hadoop.hive.ql.optimizer.spark.SplitSparkWorkResolver_java,3,1628
org.apache.hadoop.hive.ql.metadata.DefaultStorageHandler_java,3,1628
org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveSemiJoin_java,3,1628
org.apache.hive.hcatalog.api.HCatCreateTableDesc_java,3,1628
org.apache.hive.service.cli.thrift.ThriftCliServiceTestWithCookie_java,3,1628
org.apache.hive.ptest.execution.TestScripts_java,3,1628
org.apache.hadoop.hive.ql.optimizer.lineage.ExprProcFactory_java,3,1628
org.apache.hadoop.hive.serde2.TestSerDe_java,3,1628
org.apache.hadoop.hive.ql.lib.NodeProcessor_java,3,1628
org.apache.hadoop.hive.common.type.TestHiveChar_java,3,1628
org.apache.hadoop.hive.ql.optimizer.calcite.rules.HiveAggregateJoinTransposeRule_java,3,1628
org.apache.hadoop.hive.ql.metadata.HiveStoragePredicateHandler_java,3,1628
org.apache.hadoop.hive.ql.exec.vector.expressions.TestVectorScalarColArithmetic_java,3,1628
org.apache.hadoop.hive.ql.udf.generic.GenericUDFTestTranslate_java,3,1628
org.apache.hadoop.hive.ql.plan.ptf.WindowTableFunctionDef_java,3,1628
org.apache.hive.minikdc.TestHiveAuthFactory_java,3,1628
org.apache.hive.service.cli.operation.TableTypeMapping_java,3,1628
org.apache.hadoop.hive.metastore.txn.TestTxnHandlerNegative_java,3,1628
org.apache.hive.ptest.api.server.ExecutionController_java,3,1628
org.apache.hadoop.hive.ql.exec.vector.mapjoin.optimized.VectorMapJoinOptimizedLongCommon_java,3,1628
org.apache.hadoop.hive.ql.parse.GenMapRedWalker_java,3,1628
org.apache.hadoop.hive.ql.io.orc.TestColumnStatistics_java,3,1628
org.apache.hadoop.hive.serde2.DelimitedJSONSerDe_java,3,1628
org.apache.hadoop.hive.common.CompressionUtils_java,3,1628
org.apache.hadoop.hive.metastore.LockComponentBuilder_java,3,1628
org.apache.hadoop.hive.ql.exec.persistence.TestMapJoinRowContainer_java,3,1628
org.apache.hadoop.hive.serde2.lazy.objectinspector.primitive.LazyBinaryObjectInspector_java,3,1628
org.apache.hive.spark.client.SparkClientFactory_java,3,1628
org.apache.hive.hcatalog.streaming.mutate.worker.MutatorCoordinator_java,3,1628
org.apache.hadoop.hive.ql.io.udf.Rot13OutputFormat_java,3,1628
org.apache.hadoop.hive.ql.io.orc.TestVectorOrcFile_java,3,1628
org.apache.hadoop.hive.ql.io.OneNullRowInputFormat_java,3,1628
org.apache.hadoop.hive.metastore.HiveMetaStoreFsImpl_java,3,1628
org.apache.hadoop.hive.ql.udf.generic.LeadLagBuffer_java,3,1628
org.apache.hadoop.hive.ql.optimizer.calcite.rules.HiveProjectSortTransposeRule_java,3,1628
org.apache.hadoop.hive.ql.parse.QBMetaData_java,3,1628
org.apache.hadoop.hive.ql.udf.generic.GenericUDFOPNumericPlus_java,3,1628
org.apache.hadoop.hive.metastore.AbstractTestAuthorizationApiAuthorizer_java,3,1628
org.apache.hive.service.auth.TestCustomAuthentication_java,3,1628
org.apache.hadoop.hive.ql.exec.persistence.TestHashPartition_java,3,1628
org.apache.hadoop.hive.ql.security.authorization.plugin.HiveAccessController_java,3,1628
org.apache.hadoop.hive.ql.optimizer.calcite.stats.HiveRelMdRowCount_java,3,1628
org.apache.hadoop.hive.serde2.objectinspector.primitive.WritableConstantBinaryObjectInspector_java,3,1628
org.apache.hadoop.hive.ql.exec.TerminalOperator_java,3,1628
org.apache.hive.common.HiveVersionAnnotation_java,3,1628
org.apache.hive.hcatalog.hbase.SkeletonHBaseTest_java,3,1628
org.apache.hadoop.hive.ql.processors.CommandProcessorResponse_java,3,1628
org.apache.hadoop.hive.accumulo.mr.TestHiveAccumuloTableInputFormat_java,3,1628
org.apache.hive.hcatalog.mapreduce.HCatMapReduceTest_java,3,1628
org.apache.hadoop.hive.serde2.Deserializer_java,3,1628
org.apache.hadoop.hive.ql.optimizer.index.RewriteCanApplyCtx_java,3,1628
org.apache.hadoop.hive.ql.io.HivePassThroughOutputFormat_java,3,1628
org.apache.hive.hcatalog.templeton.StatusDelegator_java,3,1628
org.apache.hive.jdbc.HttpRequestInterceptorBase_java,3,1628
org.apache.hadoop.hive.accumulo.HiveAccumuloHelper_java,3,1628
org.apache.hadoop.hive.ql.plan.SMBJoinDesc_java,3,1628
org.apache.hadoop.hive.ql.optimizer.calcite.rules.HiveFilterProjectTransposeRule_java,3,1628
org.apache.hadoop.hive.ql.io.orc.TestOrcTimezone1_java,3,1628
org.apache.hive.service.cli.session.HiveSessionBase_java,3,1628
org.apache.hadoop.hive.ql.optimizer.physical.SamplingOptimizer_java,3,1628
org.apache.hadoop.hive.ql.metadata.HiveException_java,3,1628
org.apache.hadoop.hive.contrib.util.typedbytes.Type_java,3,1628
org.apache.hadoop.hive.ql.udf.generic.GenericUDFSplit_java,3,1628
org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveProject_java,3,1628
org.apache.hadoop.hive.ql.optimizer.PrunerOperatorFactory_java,3,1628
org.apache.hadoop.hive.ql.plan.ExprNodeFieldDesc_java,3,1628
org.apache.hadoop.hive.ql.io.parquet.LeafFilterFactory_java,3,1628
org.apache.hadoop.hive.ql.udf.UDFRegExpReplace_java,3,1628
org.apache.hadoop.hive.ql.exec.spark.GroupByShuffler_java,3,1628
org.apache.hive.hcatalog.templeton.QueueStatusBean_java,3,1628
org.apache.hive.hcatalog.templeton.tool.TempletonStorage_java,3,1628
org.apache.hadoop.hive.llap.daemon.impl.comparator.TestShortestJobFirstComparator_java,3,1628
org.apache.hadoop.hive.ql.exec.vector.MultiValuedColumnVector_java,3,1628
org.apache.hadoop.hive.common.metrics.common.Metrics_java,3,1628
org.apache.hadoop.hive.contrib.genericudf.example.GenericUDFDBOutput_java,3,1628
org.apache.hadoop.hive.cli.TestCliSessionState_java,3,1628
org.apache.hadoop.hive.ql.optimizer.physical.BucketingSortingInferenceOptimizer_java,3,1628
org.apache.hadoop.hive.thrift.TUGIContainingTransport_java,3,1628
org.apache.hadoop.hive.metastore.TestMetaStoreUtils_java,3,1628
org.apache.hadoop.hive.shims.Utils_java,3,1628
org.apache.hadoop.hive.ql.io.HiveSequenceFileOutputFormat_java,3,1628
org.apache.hadoop.hive.ql.security.authorization.plugin.HivePrincipal_java,3,1628
org.apache.hadoop.hive.llap.security.LlapTokenProvider_java,3,1628
org.apache.hadoop.hive.serde2.lazybinary.MyTestClassSmaller_java,3,1628
org.apache.hadoop.hive.ql.optimizer.calcite.reloperators.HiveFilter_java,3,1628
